month,Features,No,score,F1,AUC
12,['CD4'],38,0.7777777777777778,0.75,0.7750000000000001
12,['CD4'],39,0.7222222222222222,0.761904761904762,0.7125
12,['CD4'],40,0.5,0.5714285714285713,0.48750000000000004
12,['CD4'],41,0.6666666666666666,0.7000000000000001,0.6875
12,['CD4'],42,0.7222222222222222,0.7058823529411765,0.7249999999999999
12,['CD4'],43,0.6666666666666666,0.7000000000000001,0.6753246753246753
12,['CD4'],44,0.7777777777777778,0.7777777777777778,0.7777777777777777
12,['CD4'],45,0.4444444444444444,0.4444444444444444,0.46753246753246747
12,['CD4'],46,0.4444444444444444,0.5,0.4375
12,['CD4'],47,0.5,0.5263157894736842,0.5
12,['CD4'],48,0.6111111111111112,0.5882352941176471,0.6125
12,['CD4'],49,0.7222222222222222,0.7368421052631579,0.7467532467532467
12,['CD4'],50,0.7777777777777778,0.7999999999999999,0.7777777777777778
12,['CD4'],51,0.7777777777777778,0.8,0.8
12,['CD4'],52,0.6666666666666666,0.6666666666666665,0.675
12,['CD4'],53,0.7777777777777778,0.7777777777777778,0.8181818181818181
12,['CD4'],54,0.5,0.5714285714285715,0.5
12,['CD4'],55,0.7222222222222222,0.7058823529411764,0.7467532467532467
12,['CD4'],56,0.7222222222222222,0.7826086956521738,0.7083333333333334
12,['CD4'],57,0.7222222222222222,0.7058823529411765,0.7249999999999999
12,['CD4'],58,0.6111111111111112,0.631578947368421,0.6558441558441559
12,['CD4'],59,0.7222222222222222,0.761904761904762,0.7207792207792209
12,['CD4'],60,0.7222222222222222,0.8,0.6666666666666667
12,['CD4'],61,0.7777777777777778,0.7999999999999999,0.7777777777777778
12,['CD4'],62,0.5555555555555556,0.6363636363636364,0.5324675324675324
12,['CD4'],63,0.6666666666666666,0.6666666666666665,0.675
12,['CD4'],64,0.6666666666666666,0.7000000000000001,0.6875
12,['CD4'],65,0.6111111111111112,0.6666666666666666,0.6
12,['CD4'],66,0.7222222222222222,0.5454545454545454,0.7321428571428571
12,['CD4'],67,0.6666666666666666,0.6250000000000001,0.6753246753246754
12,['CD4'],68,0.6666666666666666,0.75,0.625
12,['CD4'],69,0.6111111111111112,0.631578947368421,0.6111111111111112
12,['CD4'],70,0.5,0.47058823529411764,0.5
12,['CD4'],71,0.7222222222222222,0.7368421052631577,0.7222222222222223
12,['CD4'],72,0.7222222222222222,0.6666666666666666,0.8076923076923077
12,['CD4'],73,0.7222222222222222,0.8,0.6666666666666667
12,['CD4'],74,0.7777777777777778,0.7777777777777777,0.7875
12,['CD4'],75,0.6111111111111112,0.5333333333333333,0.6249999999999999
12,['CD4'],76,0.6666666666666666,0.7272727272727273,0.6493506493506493
12,['CD4'],77,0.5555555555555556,0.5000000000000001,0.6307692307692307
12,['CD4'],78,0.7222222222222222,0.761904761904762,0.7222222222222222
12,['CD4'],79,0.6111111111111112,0.6666666666666666,0.6
12,['CD4'],80,0.6666666666666666,0.6666666666666666,0.6666666666666667
12,['CD4'],81,0.7777777777777778,0.7777777777777777,0.7875
12,['CD4'],82,0.6666666666666666,0.7000000000000001,0.6666666666666666
12,['CD4'],83,0.7777777777777778,0.75,0.7750000000000001
12,['CD4'],84,0.5,0.47058823529411764,0.512987012987013
12,['CD4'],85,0.6111111111111112,0.6956521739130435,0.5875
12,['CD4'],86,0.6111111111111112,0.6666666666666666,0.6111111111111112
12,['CD4'],87,0.6111111111111112,0.5333333333333333,0.5999999999999999
12,['CD4'],88,0.7222222222222222,0.7826086956521738,0.7
12,['CD4'],89,0.7777777777777778,0.7777777777777778,0.7777777777777777
12,['CD4'],90,0.3888888888888889,0.4210526315789474,0.42207792207792205
12,['CD4'],91,0.5,0.4705882352941177,0.5416666666666666
12,['CD4'],92,0.7777777777777778,0.8181818181818181,0.8461538461538461
12,['CD4'],93,0.7222222222222222,0.761904761904762,0.7207792207792209
12,['CD4'],94,0.7777777777777778,0.8000000000000002,0.775
12,['CD4'],95,0.6666666666666666,0.625,0.6625
12,['CD4'],96,0.5,0.5714285714285713,0.48750000000000004
12,['CD4'],97,0.7222222222222222,0.7368421052631579,0.7375
12,['CD4'],98,0.6111111111111112,0.631578947368421,0.6111111111111112
12,['CD4'],99,0.8888888888888888,0.888888888888889,0.9
12,['CD4'],100,0.7222222222222222,0.7058823529411764,0.7375
12,['PD-1'],1,0.3333333333333333,0.5,0.5
12,['PD-1'],2,0.4444444444444444,0.6153846153846153,0.5
12,['PD-1'],3,0.6111111111111112,0.3636363636363636,0.6111111111111112
